Partner Name;Augsburg;Bad Soden-Salmünster;Bamberg;Bayreuth;Berlin;Bielefeld;Braunschweig;Bremen;Darmstadt;Deggendorf;Dortmund;Dresden;Duisburg;Düsseldorf;Erfurt;Hamburg;Heidenheim;Kassel;Mannheim;Memmingen;Nürnberg;Regensburg;Stuttgart;Villingen-Schwenningen
Heizmann-Reisen 1;238.68733775192376;306.82960846053425;329.70606017289595;369.4149615289923;665.1243240782994;481.11170867100685;541.6841775351438;600.9016298740632;247.75949047007117;399.34510648533063;424.2220870382614;566.0483913059261;421.93798044164396;398.8512502949556;430.6186797036002;667.3391074167259;202.13053014480636;417.36484810928795;203.21460689304035;177.0627248461437;307.05538910705206;346.6709022613803;154.55912989156903;62.19252456254117
Autocars GROUSSIN 1;923.8785103364409;854.8880721928933;947.2872504964598;996.7458118820193;1205.9056544419138;886.6551500909763;1018.0320739640775;969.7928435534134;791.7585505376067;1078.9628623536676;794.2961678066093;1175.158463377326;748.7451081280857;736.5538258781717;991.3527119489105;1065.0934892597886;871.6881197969568;905.2606754421539;766.9947851118957;869.0463002932444;950.7955683844767;1017.6251645771522;802.0573748704446;743.6318215116323
Transport Fontanon 1;655.6919187149574;684.0039379001931;739.0635496267353;783.0033848770588;1058.138428432305;799.8535898252093;901.9263534532245;911.353527660808;615.5983009808358;816.1793067820234;714.9693330597274;978.7275977275262;685.4844366653979;664.7731037284644;822.5618285304133;997.3297882369666;621.4400238585129;773.8923637604929;576.0338488327632;590.1031643636724;723.4194858689482;765.9672832670567;566.3374037801493;480.91785165672184
Autocars Soummane 1;629.459787833511;529.9588089577538;628.1508134706069;677.9180185053513;877.71591485384;561.9641535624278;690.9673610390154;652.4015436675473;469.3187249018868;775.626030082374;469.4041583934536;850.2027715053705;425.85992837398953;411.8142874312837;664.4690240668521;746.6833430042706;570.9161419938307;577.017886066764;449.1950090528281;584.241871484672;637.3291587434135;711.2757993977289;498.72983248672307;459.57782717379314
Copenhagen Coach 1;789.9671025789911;602.2075382231502;621.4662251456507;611.258324061449;333.6802924468532;448.33391371615323;367.6516063485919;340.2473948752591;661.4187215259369;735.5074734044633;534.6943588680467;498.3181396246816;570.1941819799795;588.3638842745827;500.51150553865415;250.8243009680622;763.1340213210875;491.3051967242213;706.0256961368103;838.5725128554667;668.37233030579;712.7181836587527;766.819645511592;856.7622074659032
Keolis Touraine 1;767.3276188296737;710.5221230776211;797.7168519038726;846.7852916436566;1070.5382164826158;762.2822236418695;888.1896478873457;855.1166099825424;645.3956784507916;923.460383945234;669.8851392205431;1029.4790886272738;627.6131205688114;612.6357412460692;849.2477431013181;949.1491641350827;716.3046906805326;769.9979136828961;617.7760002013125;711.691083987912;798.5352990462127;862.9450725490357;647.5298730037397;586.5582292916246
Autocars Darbier 1;608.2805786181601;547.6147495451669;633.7539622535329;682.8408093750638;911.1134446762052;611.9203473751855;732.7960752429628;711.8474308298606;481.9370776509525;762.4433498726085;520.6123690562074;865.9166632560683;481.985425592434;464.73145872279184;686.989084412673;803.8938528770934;555.1746704366587;611.6173825502202;453.8283781342876;555.4589419709689;635.0401242547432;700.9856081013351;485.4176660954037;429.45105837687845
Tourisme RAJAT 1;625.5188655603866;657.4865908199439;710.595591425716;754.1992767522162;1031.391489534896;777.3784794858072;877.2471449233966;889.9543532089812;589.2204077577265;785.9434749954193;693.5824876396732;950.1421121166476;665.4200848167033;644.3500277322353;795.5324521013894;974.9674953522032;591.7981536915263;748.9905090771763;549.1389639978439;559.8062624717572;694.2751848563516;736.019078409625;537.3944686318504;451.30974613356534
Wunderwald Berlin 1;497.57555864310945;371.2943874495168;341.3705208228032;315.88928785352874;12.979990241824323;326.3858118873316;187.6505587387912;303.2372624663863;439.73387229512724;417.79450056413276;413.1277463842208;174.38353388393637;462.3856232786918;469.25023785621033;234.78019228624035;241.83397058226765;486.2326390507958;294.7338720332015;479.75499775470604;555.6984036287209;379.7386660959063;404.6395403453047;511.0841234918602;605.4128313160011
Cars Est Voyages 1;268.60101282249155;317.5019690795579;350.15749793207306;391.7836748984421;681.9365630880942;483.0437836279523;551.2099471614673;602.8868959033287;254.947417766312;428.9043829864134;421.0904451077267;588.3499815075382;415.0491574262316;391.76237233449314;446.2065080170213;672.6986717445709;228.620733648829;425.03140837529537;210.4282291392685;208.32602779167024;330.78464162644;374.755645319684;175.04559582976432;88.30645827128396
Jezequel Tourisme 1;1055.5623354566555;944.5173083321076;1049.1725278449435;1098.8306302339397;1265.2834692821327;932.0768954871517;1069.8794788781122;994.3702369518138;888.6522854617749;1202.0548811099234;843.7635629847151;1261.0066300443475;794.5710173741776;788.073724739293;1071.4646654525113;1088.8810324245342;997.4798002835037;971.9815295481341;872.6971231579324;1008.2037737463181;1061.745655127981;1137.4221235974637;925.3191602539162;882.4796544392816
Egon's Turist- & Minibusser A/S 1;819.0817067545327;635.318442937477;651.2564005573314;639.3546052354994;353.8120909969806;484.0990807178225;400.44881606049387;376.55585534019;695.2727180413386;759.8580760078056;570.8081653278443;518.8827328666806;606.4979573668593;624.6075187184447;530.6098767373634;286.72569537601663;793.8073236218826;525.1885051471372;739.8397179900934;868.8787136125876;697.516157285016;739.2923023381447;799.1718962768739;889.6508650048391
VAL D'ENZA TOURS 1;409.01534399348145;625.5957502727449;578.1987823517755;589.0125635746697;895.6790536331636;824.9761136126959;841.066567265573;939.0423790112651;590.7917290230522;497.9223418297778;789.298477485661;747.4208992305258;797.3586155395909;775.2748185221583;699.2981976365754;984.7284778094725;442.5777714941078;738.3298958199656;553.1451059237047;365.8527169273747;530.5960540597737;496.3302742925871;463.5123378059333;402.7802664638037
AUTOCARS 3B Voyages 1;691.8139763675451;832.7591569772384;836.5076178099255;865.8312823295186;1176.6241639042614;1003.4774550847861;1067.698017639927;1123.1953237455166;774.1223061533029;827.7058882692816;936.8634016157384;1053.5784618931168;923.5610765520972;900.3633359762871;948.910366338046;1193.2547490163947;692.131486939025;943.9080786393143;729.5009233579507;627.1104948371656;800.6855151340934;802.5494745799031;671.4745494076252;578.9958772834951
Sarro Voyages 1;1006.6698978945118;1027.4873731027633;1089.1301448779523;1133.84763574269;1401.2477021280629;1122.292211180524;1235.468313939052;1225.9642557602142;958.9190998435605;1166.7759469969499;1032.5470004851627;1328.908304703548;996.0422543510462;977.8940709256143;1167.553234581436;1316.8758941889187;973.3339114556494;1109.504543006771;921.5303220673804;940.4438464472552;1074.920092664767;1117.5943663485834;917.592061775286;832.8125720314362
AUTOCARS HIRUAK BAT 1;1081.2393344749494;1106.4986649837813;1166.8451331768783;1211.2027726163362;1480.403281606088;1201.9823919467042;1315.1248422407657;1305.4472977579137;1037.9175024672702;1240.9133824920893;1112.177299940267;1406.6118447990827;1075.5099664370562;1057.444752750634;1246.4297266592578;1396.4757806571122;1049.3395730244783;1189.0762862056436;1000.2394387267832;1014.5919973663695;1151.7879421938023;1192.8148815849174;994.6631011324359;908.9036295804653
Publitour Transport 1;542.458185250982;604.9560272825273;643.9372483413489;684.5250989548792;974.67772128662;745.9864881374814;833.4619882920222;862.7744392138529;538.4972767342072;701.1445865083741;668.5114656356506;881.1776481289182;646.9636411807695;624.5611585565715;738.3986424786722;942.5113208359419;515.6073892133285;705.0719089996461;495.6980075085723;475.15401017442963;622.0992493114762;655.357417920423;468.60132983218995;377.2741989832011
AUTOSERVIZI DOSSENA 1;325.84322069536074;518.6821219204847;488.0799250681056;507.4542812390171;820.1411981256235;714.1293110628388;743.7595216573588;830.9054076531299;476.856111596912;446.9869426880747;671.5846788856849;683.4756877287858;676.2238078495071;653.703168905725;608.0401248800747;883.5102876358532;344.8262952405544;633.133958500563;436.66940478495917;269.916288315278;444.5700318567617;429.07502533145214;352.12059212404085;281.1478446259115
Launoy Tourisme / Rambervilliers 1;314.41331354664516;292.5061192860608;353.8906121574201;400.7735455865713;666.4867201985594;430.0491103534918;516.2019903653285;548.3770217258474;224.32489735247896;468.32975746647435;357.9534394547059;592.9053770517002;344.47863236702284;321.19639226847073;430.9497896871404;625.4460636956608;261.0751443476959;387.6606617932526;184.39419460694572;265.1171562860072;347.0232137835421;407.7008283282881;192.60484623175566;140.0451295253432
Chauchard Autocars / Blagnac 1;905.0582320381687;956.0879222864243;1004.6001845288902;1046.461842660363;1329.5853198372924;1073.6517486263454;1176.0916731672287;1184.067363615513;887.9669178429302;1062.6548337044158;987.8476169528792;1243.0765758441912;956.6954954825029;936.5405529027263;1093.4130964126216;1270.9688580529864;878.8022056618053;1047.9328565408487;847.4034509772748;837.4212036410312;984.6983328664418;1018.3592146168338;829.7758807322272;739.8603590360161
Boubet Autocars 1;799.9505698682719;705.6692062293513;804.3870454842929;854.1507874946823;1047.6208316489883;724.2868598421761;857.3873738565668;805.0235922189754;645.5329237476262;949.191719332433;632.277626171944;1025.6509818692605;585.858673969918;574.6304393614821;838.9314409644105;900.405731688519;743.2149454832806;747.9656375712899;625.2270727085529;751.0821335406291;812.9307492108487;885.4873443621082;671.5246941000024;625.1578325401678
Omnibusbetrieb Reise-Wünsche 1;395.95116306863264;343.5369092887517;269.52623058651466;228.21299288741847;137.89057193531033;382.12831073075074;258.5098718216672;401.9915376873919;408.83960929590114;286.4746313470002;451.79240374075573;34.56057415165866;500.92883404353705;500.8949767639366;208.4469724060044;365.2367394378798;401.5216957004563;312.23672227765695;440.348771373527;460.7255754166551;292.13798834960954;289.0630215326317;444.1509109194784;535.5589274249904
NÖL Reisen GmbH 1;404.02151508832316;560.4853011276363;443.71977353185474;401.8198419379262;531.3197812226995;704.7377078165678;618.9394508601539;765.197550830102;594.0472973272349;260.95562473006686;740.0802812646957;375.1827549904523;780.4140645363989;769.996721363454;497.4330692132994;749.5891248195716;461.17519395619905;607.456104346492;596.6611740781027;458.3213693469978;413.0010552404728;327.57039073925864;533.4847863862088;583.2761426771671
Michel Voyages 1;938.5511615863832;906.6959489016529;987.2336318913434;1035.387819199377;1271.531597556117;966.9156815665071;1091.5796163517643;1060.0744137906754;840.045664022871;1098.1452282078185;874.6079888588878;1222.8892134026205;832.5948233240621;817.464286615691;1046.6606174379951;1154.1573275444205;893.2574211885407;971.7447423640193;809.2007679835126;877.9072052123722;983.2609766615736;1040.9741996456155;828.0702001033019;756.9156001851592
Marseille Provence Evasion 1;711.0224010107765;837.3161392573912;848.9716681525585;880.8512000443154;1189.0810900148786;1001.0119813250205;1071.9747806183098;1120.2220571319704;776.2905730477718;852.529980206031;930.7014555695523;1071.641325319164;914.4681367368505;891.4815110151168;958.3078322231729;1193.427195257012;706.2378142204287;946.403100743371;731.705388092437;644.8151128675593;815.658134055337;823.4862697201623;679.9595747106986;586.1760594026109
Rhones Alpes Evasion 1;543.2239768511477;606.7699844271067;645.3232061354605;685.7984780428334;976.3127814578013;748.240753861661;835.4443910529827;865.0890419286105;540.3783989877364;701.790377692024;670.8918040161395;882.4424762498746;649.4524247603621;627.0343296348761;740.0564202740976;944.7191786590015;516.6821610037955;707.0732263848294;497.5246035452923;475.8648371248879;623.2970692135272;656.2046326851087;469.9725267569676;378.5012277239832
Berthelet 1;537.2792509632055;603.4703301005587;640.7757193363161;680.9620743631706;972.4388417253806;746.5634596318902;832.7007026719322;863.6701496229032;537.3078842938672;695.6095735610379;669.7909295171775;877.5754062996201;648.900753712344;626.4020881413825;736.2609062464227;942.8354661017387;511.38947702057936;704.405472953905;494.2790264881895;469.82004287657554;618.2811842442254;650.4143575780621;465.4044642304496;373.5857863428167
Keolis Oise 1;616.6247345994606;502.27967796579736;604.3071347891674;654.0330165391003;843.1583607748901;523.4766296887202;654.3583627078593;611.2956525135611;444.14286715162626;758.4888773269804;430.9814865461298;821.5926146800043;386.3073223641387;373.2501095397997;634.1876891563147;705.9217463210645;556.2265872174677;543.1039982440227;427.4273354247577;575.1512805695409;616.5332170869443;693.2755180837817;483.7649434195231;452.5372794615411
Autocars Jeanneret 1;392.5700903530459;441.23988981429363;481.4903652298966;523.3773262454541;810.6552046231357;589.4727703416037;671.1907519024401;707.9009835273928;375.29048875319234;553.2620528514557;516.8503279501994;719.9344169056977;500.77774937703066;477.7023116674575;574.3488009787399;784.3543868814608;358.38620207915994;543.1372698016729;332.0863986424514;327.7980254284407;462.185641905087;502.4577115915081;306.5926186224448;218.06018849884313
Lieutaud 1;640.7906369108648;745.3309780162006;767.0371641255117;802.363754814641;1105.3685270308015;901.1032457024961;978.6262772376732;1019.5682988910623;681.9829481570091;790.45063709222;827.8473389315149;996.5718774614829;809.4669949438309;786.6828735189503;871.5636887345598;1095.4983410535692;628.0301823730942;851.5816708919134;637.7406707122839;573.0690405439176;737.6272361885742;754.8642836030592;594.1258858231529;499.80418282903315
Pierrot Voyages 1;837.4507118827997;716.3437835180755;822.2405159377654;871.7801679631426;1038.6743886851625;707.2241912076595;844.1686128454485;776.0492944144212;661.5313480637587;979.6644592256193;617.6495570124331;1032.3718540095017;568.9220203664041;561.3191806191066;842.8174972622703;871.3107841912997;777.4200528539905;743.8769980182484;647.3899792800628;794.2382750589763;836.5913012421429;914.3085420132415;704.968088980236;670.109029111725
Amand Voyages 1;873.0837031666902;758.3963461701586;862.9856836375824;912.6296845474812;1083.7792419020373;752.839583636463;889.5688587292617;822.156849827894;702.4334610560117;1017.4999842319269;663.0126741015874;1075.423252996276;614.4225716637003;606.5058759053713;886.1802531022227;917.42356071059;813.9580704647102;788.2644225880416;686.8803747966533;827.9773620066433;876.0243879964763;952.5229417851979;741.6052336393824;703.0119422305485
Les Voyages de l'Odon 1;854.3109588569364;737.9872030761321;842.8525615911574;892.4759082703722;1063.0689671062069;732.2152724702181;868.8942794541152;801.9493787009866;682.2544992674526;998.1100574505012;642.3346160322511;1054.8536536877082;593.7715226082956;585.8059018806629;865.5634915693103;897.2493452934583;794.9135479935087;767.5506860131121;667.0282709370259;809.7753073672114;856.2041643789514;933.0252380442719;722.5221861220729;685.0479108924432
Transports PIEL 1;846.4999510913792;737.9534124020098;840.8326434722696;890.5578283977185;1068.9616998659058;740.1046665430567;875.8527491087173;813.2937697785013;680.6171587275782;992.4619855842435;649.3913139888358;1056.218804982218;601.3859489215806;592.3786694040548;867.6157060465712;908.7309354784517;788.0501470460897;771.7932668039606;663.5864806319244;800.2477914864672;852.4933784253233;927.8371045376246;715.8332075891177;674.9157914008391
Lheureux Lemonnier 1;746.4650758429306;607.4019561786096;716.6751012634562;765.7511730241581;920.9575626324802;588.4086926423637;725.812304513531;656.4717761365749;556.2498686622461;881.7325434974402;499.5055573675022;919.9504932616381;450.45856793630867;443.7080789090297;729.8256815886725;751.765462357104;684.2346964716861;628.2215523164108;546.44865914752;709.0174393405348;734.7198035272976;815.5697717604226;612.0675720371995;588.6340132228784
CARS HANGARD 1;755.1630867861683;623.0976890120614;730.9196598211057;780.2263887212614;941.8591522420843;610.3906839512296;747.2911493347124;680.5989364276851;570.2352047892585;893.0375507522047;520.7751451514114;937.5026713515591;472.05054156503894;464.4907029540362;747.6332749496023;775.9787350888598;693.6335420581897;647.5863371924034;558.6011646672844;715.7280768521978;747.4430399710672;827.132998751809;621.2661961783697;593.9221390133727
VOYAGES RAOULT MOISE 1;728.2844731239866;587.8369406609053;697.2657773100412;746.3077453023232;901.6396026033613;569.3629864574237;706.626717223902;638.4486556353161;536.8953668678348;862.8463041923316;480.2504455823642;900.2993061104495;431.2827198066824;424.3378654749564;710.1759233837848;733.8040347821968;665.8654166197308;608.6541220897045;527.430847444759;691.487321296622;715.5565509688121;796.6334054350546;593.7756352568668;571.6717796955592
Denis Voyages 1;733.6395394565077;592.0953664678716;701.792371896428;750.7849452882209;904.5088037053347;571.87701647671;709.3120151296172;640.0248668288482;541.4978016875631;867.8416371326681;483.0325420570114;904.1055616891797;433.9584840497967;427.2958892673872;713.9372203791402;735.3347177665905;671.1431196316673;612.0155829895133;532.3460864348818;697.0618195517541;720.3468096194385;801.5967554549176;599.0897081261649;577.391861152298
KEOLIS Seine Maritime 1;781.3182181836543;644.7156371303811;753.7113718818226;802.8458909598961;957.8260805780571;624.8250994921652;762.4569181304522;691.0818084887787;593.2008103826382;917.8240759692753;536.2965052243679;957.4150028789751;487.12393678051717;480.70175605304837;767.2877781194122;786.2358751319905;719.4384243166932;665.54098081476;582.8191175658485;742.726297374007;771.319386947704;851.7577949811823;647.1569248745889;621.4045271684463
CARS SIMPLON 1;699.0672998556457;630.4493525183169;720.5246065152812;769.8893798271038;988.2244541683997;679.0658858081927;805.166090340068;772.360349970481;566.1857544064706;852.7640015349755;586.6760525093679;950.1588698946069;544.5370959197254;529.4490232088449;768.4405119833605;866.2354124803961;645.5411227234218;687.5242361720825;540.2544672736477;646.3301680381318;723.5938131775912;790.9245886059998;575.4044477190123;520.3359727457592
Voyages Taquet 1;651.7429444268366;510.0062190828894;619.0435744987698;668.1279222344779;829.4913206297558;499.9571162160636;635.8085639316274;576.0744383775703;458.631646099974;784.9022700435721;409.28797423817537;823.6804734080698;361.22675286592215;352.4278281836342;633.7782637113714;671.5307879483149;588.9169988752261;534.08054579981;449.3427979845058;616.6449358260923;637.3218134507633;718.6253302012631;517.0367900917528;498.64686259469806
Delannoy Voyages 1;664.4813858987843;513.9138661938327;624.8832127696239;673.5694636899974;824.6459753344141;492.6667921219245;629.7353929754405;564.0783612690383;465.2111929764475;794.3103862387635;403.30269325832757;824.4693145565212;354.42220871410814;347.3330788629352;634.2351441570908;659.539021183609;601.0347803597967;531.9021248997099;458.51921985431215;631.6436547263895;645.1932468244783;727.825720296104;529.6458385626999;515.5826496304344
Autocars Gilles SPRL 1;547.1959208355611;361.5733854353974;477.2005631960902;523.7429956296836;653.0291331867852;320.38108382918347;457.63033154593757;395.8991198974761;324.6468694950664;658.3225870306521;231.46278478971627;660.5746005652377;182.2776322399476;176.50133645694342;470.6148717787201;491.24888176134596;482.2125109636962;363.8661199146556;330.3039072759758;528.479658408777;505.0652370462609;591.9016823690465;416.2410019695173;430.36709308387776
Voyages Degrève 1;573.9641995503085;398.9652815871949;513.399436082851;560.7694249855994;697.5747269300092;365.27110713150887;502.3884455453301;439.76046221682935;357.6942359520606;691.2533878603193;276.0664944731345;702.4114220727629;227.0453917228574;220.58152795182679;512.2055444859054;535.1919939602456;509.119389146259;406.953314619819;359.1284496927075;550.8170142758867;538.8786019007555;624.6432497653045;440.9669790452338;446.4373575089272
PULMINO COACHES SPRL 1;536.6107040671229;355.14488039131334;470.1876697408168;517.1758128750146;653.4267892214411;322.3834656582617;458.76059294305503;401.52083372636497;316.0975887510092;649.8889836748072;232.21811858063134;657.299697862087;183.71815160751711;176.11824182890786;467.11297267004653;496.6739190568247;471.6362995590172;361.89605444348797;320.2028881348658;516.7326184512478;496.95173502254255;583.3734874383834;405.0175125913912;417.3282258044158
SAP AUTONOLEGGI 1;544.7271282517219;769.0288136349192;714.3632555129561;720.4583930879444;1019.8860665472089;969.3324706645054;978.9788241482728;1082.0080547002876;736.7512420740806;612.6929197230078;935.9871729015023;865.3208130968826;944.7519324907174;922.7354756886273;834.8566029657786;1124.1681419921892;583.8489751725324;880.5701275095543;699.8441010783216;507.6221195188507;665.3213043087322;621.4202823540663;609.1994708036062;550.3807169321027
Reisebüro Növermann GmbH 1;427.12843692806365;200.36373761535174;315.4410722465565;356.54544985196867;463.18698527195227;137.34421644939414;269.6037283929147;238.53506993060697;193.78323155232331;505.7836247849951;44.840354191809936;473.38914785981217;25.52097825717831;14.35381616556154;285.24927927032144;328.276965776442;365.8069645052521;174.44140754442182;222.7174330529278;430.4580448149448;353.57889885631937;442.0748760233693;317.0397623918199;371.0310400142508
Autocars Albanais voyages 1;468.01080646419706;554.6450349428703;581.5153057675492;619.3294519941767;917.6227851614215;711.1210200574161;787.5797995589846;830.0309804263775;490.9191908507845;624.5055502821019;640.0011985579688;815.2749111475295;624.31826162372;601.2433159628564;682.6848014143692;904.8080823103452;446.9139872531766;660.4582675978194;446.7427245281886;400.07392755981755;555.481649981442;581.9367905765437;406.9163633724515;313.0857172682058
Autocar Saba 1;456.2178251910714;545.9063111526453;571.1320709231692;608.5721502046232;907.7678531481464;704.3664240458813;779.2512725276016;823.476978627643;482.6454083517938;612.4340934968967;634.2199991469697;804.3568824616715;619.3963449857697;596.2579872254605;673.1099362557213;897.5236660981926;435.82820243509184;652.3971636505718;438.34787790232565;388.24306140898454;544.5819055273392;570.2163054328878;396.8029715934915;302.7900559913647
Menguy Burban 1;623.4864599189654;527.7857277048209;624.8130335989176;674.5623586396199;877.6827410739866;563.7152618470886;691.8207570459748;655.5045203426205;466.4823575852699;770.5326528458837;471.1872089425995;848.1408793555806;428.22748780301276;413.7161147646534;663.0145151425172;749.5520069959616;565.3818555232539;576.869737493276;445.46778575766774;577.536209316737;633.1890932042361;706.4128994967128;493.3178333643399;452.5812355193061
Autocars BASSET 1;705.4884444355783;833.0659638597539;844.0087258069033;875.6790092176187;1184.1611418742768;997.4908789289955;1067.7888895167898;1116.7704162572734;772.2576915796509;846.613781344869;927.5613389340273;1066.2471164014107;911.6482358374608;888.6334833938358;953.6308602456033;1189.6601057315843;701.1074950678792;942.3721327124092;727.6574742603657;639.3808763983783;810.4790794078853;817.8427090681258;675.3075016579676;581.6102040279724
Capitale Champagne 1;515.4862244724957;404.2081837788523;503.53885762027085;553.3066203601168;754.6553454187074;446.1911913490711;570.866197890566;544.3230530339009;344.04674567550694;656.3603579947599;354.25948689012415;724.442562391912;314.5647918438913;297.7894700466318;538.9716509866482;636.6797030120865;454.5582363836002;453.80315461834516;325.722860512774;475.96859574071016;514.6800832472609;591.1287818963023;382.1002323919685;355.38420172025707
Autocars Sarlin 1;549.8601956471883;686.6217615939374;691.111268476626;721.4554611206851;1031.34349658632;859.2989082926817;921.5363912172943;979.1334179959164;628.4875419892824;690.983066890073;794.8816784989025;910.9813143059929;783.7961150313093;760.4931925007841;802.8380835018216;1047.9159615052497;547.2441960047944;798.078972088628;583.9011407843872;484.0657574587871;656.2520776677846;662.0161568270777;525.2329318843255;432.72245052724855
Transports Pages 1;899.6217612322799;989.4203912610224;1020.5556803937742;1057.8015559204403;1356.1718615740158;1129.6953304079661;1218.9450392845486;1245.1664914656865;923.5452708875533;1049.976390166397;1049.557066361741;1253.140693456199;1024.3376142964817;1002.6711564092;1120.6129366477303;1326.8045524287668;884.3313665376161;1090.5861276986586;880.3499636114763;831.7385447644639;993.5409109574067;1013.8155683614791;845.938135609268;752.1453644118595
Autocars Metereau 1;950.2480520339614;925.7596976233054;1003.8414164709934;1051.628177646081;1292.4795983913043;990.9100242534544;1114.2045698379131;1085.6117456655452;858.6507630010906;1110.3516758673761;898.7899938673545;1240.535975646672;857.4549653246314;841.87548959902;1066.0518917332026;1179.380398322031;906.5047335367568;993.326833066016;826.7706625655127;888.6002605294127;998.4177669617322;1054.1631549959063;842.4357160451227;769.0163701741694
SALVADORI AUTOLINEE 1;510.3568630314105;747.7796520647904;674.810798673565;671.4486449969277;953.3863628911952;948.3442978430274;938.290602408568;1054.4328930548143;727.2642109083145;542.649630343587;928.0052190447433;792.4747967749761;943.9456735620445;923.3338260219897;791.2407815354845;1085.580421454596;561.047039302975;853.2130885899841;695.9241887424719;489.65067054359974;624.2013818313658;565.121206027762;601.551040802083;561.9963417580301
Sofadou Voyages 1;616.3558619541556;522.515217532063;618.8964698448668;668.6316252640523;873.6563705753639;560.920210649286;688.3910467734497;653.6686465842511;460.8558542279892;763.7609218432249;468.43810718819617;842.8977652405491;425.90852711998696;411.07058452405175;658.1389954668032;747.5288203461284;558.4334996510892;572.8064121339337;439.37692743310487;570.1374133894099;626.8679711174666;699.7472750685773;486.4279735556745;445.09214029835044
Cab Solution 1;637.9890230538468;532.9757247742491;632.8153530916077;682.586339158956;877.4374588218086;559.1994725077028;689.4525409623446;647.5997384274598;473.3542996945024;782.814195737236;466.6647124601641;852.9116185999752;422.30298461080224;408.9610145137606;666.3540832473878;742.1878905163081;578.8264760985905;577.0339866450274;454.5485623726179;593.8634738226017;643.1656155909379;718.1445981587682;506.50137227778646;469.68404526962615
Aquitaine Cars 1;916.6826477476238;918.2715215321424;986.6425669651713;1032.8066239021573;1290.4046920783205;1003.4542935795321;1119.9790111824473;1104.8615310631603;849.9761330966802;1077.4590855437998;912.8361856892368;1225.8591999326675;874.9633727725865;857.4368911885108;1058.8778068453137;1196.658291385964;878.3583600432447;995.403385482962;814.5200028708442;852.2965045963035;976.1113804571463;1024.8101822239134;818.6294266250379;738.3733463536656
SARL TRANSHORIZON AUTOCARS/ Saint-Denis-de-Pile & Montguyon 1;914.8468744944656;910.2262945890867;980.8925428337282;1027.4794525771104;1281.4460599189383;991.2030951325469;1109.2245138378935;1091.340834627452;842.1179214566827;1075.59503960744;900.1952143525316;1219.7027108760647;861.5894547362508;844.4311173093085;1050.8941734842424;1183.5877319301985;875.1275756792861;985.3363531748234;807.4279724760041;851.0875792833241;971.5622287876918;1022.0213672677112;814.2644697023122;735.5736966433786
TEIXEIRA VOYAGES 1;699.8966862563734;599.5872364150026;698.9410108395384;748.713391829233;942.9504466232428;622.3504293343613;753.9437287596469;707.4277748292005;539.7351818714841;846.7231712515614;529.9723904917659;919.5412138306501;484.5969712899273;472.2293380554447;732.9066463211661;802.4608965557499;641.7553857516152;642.8340830299276;520.2415858636529;653.6336042115979;708.501262254581;782.446902468765;569.6511987040103;528.4422086758931
TRANSPORTS RUBIO 1;851.6717862455827;933.9817045851112;968.2371839648682;1006.4799210203028;1302.3393178085212;1071.424206056952;1162.3909874481153;1186.4656026135578;867.6445523211592;1004.198466223278;990.6533823528652;1202.3950356385515;964.9200038451196;943.3529675664255;1066.3904967278797;1268.705282870716;833.8413541119396;1033.9187533181253;824.7647980230086;783.6399940670871;942.6104949577764;965.9387788890468;793.1774234515153;699.8440204659809
BUONOCORE GROUP - EUROBOOKING SRL 1;908.7032178453718;1147.7830751323033;1068.8852330184047;1060.228343608811;1320.945378202602;1347.5570355942818;1328.7374775992055;1450.850810605712;1129.0401593537072;918.202161991325;1329.6701772374645;1156.2039514076303;1345.8381564154106;1325.1759996665387;1181.541784703404;1476.07874409348;961.7382383349352;1250.821708436701;1097.8064953078174;891.3017336281675;1018.2380615310868;951.3943050299023;1003.4553821923629;961.2785553867002
Genovarent 1;465.88233665329227;654.7065724699767;628.2130679331826;647.6611271927475;960.1850068243882;847.019638826149;882.3532228610958;965.0391583370732;609.0401860891161;580.7832827773285;798.9016534324984;821.7096433843551;799.2453932824685;776.2459541420325;747.9243793810411;1020.6673633574562;484.46377930351315;769.3941577289237;567.1884887865464;410.04217871562753;584.8590334458769;567.1963669415816;487.23370086874036;408.8946181710637
Lorenzini 1;481.46685597244795;691.3864122172536;649.7548222674359;662.5269758800948;970.6953319325287;889.03341478681;911.030946285121;1004.649917314546;652.7220458621289;574.5459506510407;848.7537242916338;823.5708982609584;853.7793028535882;831.2531675489878;770.8470650371346;1053.4439298025445;511.3422216131293;805.1043232558463;613.3309586038507;434.6875652215018;602.992305608533;571.7407464615546;526.6197311741173;458.655055418224
Tuscany Bus 1;537.0988818587549;751.2343531493384;706.2158242272551;716.9863678238642;1022.76386604628;949.5688712723766;968.749874163952;1064.662805173405;713.7692471390415;621.7820412472958;910.3827200826415;872.7999971723045;915.8091074221392;893.3196466749846;827.3269219821982;1111.9747381714456;569.6840587131893;864.5783622327522;674.7409594768432;492.931984550642;658.6826674403478;623.2073008270722;587.2746496026508;520.6010714969077
Blaguss Alps GmbH 1;173.14135674867225;385.53073785034536;281.74144069965274;261.4779128026543;524.4166778182264;569.2838972478614;528.0674199358928;659.3375284041931;397.222348090643;114.40206115825474;577.2748432871755;363.8761988504452;608.3552062279581;592.9999550184992;382.4133274106217;674.5132431027614;237.08172995059232;468.0814770416409;387.0882262152588;216.71777397118638;234.63405815797958;152.7623377955717;307.9763663157144;342.8135896674371
